# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
35.03936944446749,27.64685021798991,11.340115547180176
34.85344529764882,27.602251570745153,12.086423873901367
35.38171294064918,27.737018380888475,13.281124114990234
35.65300328569607,27.844220203532444,12.460065841674805
34.805920560946085,27.649917549849956,13.878877639770508
34.971039529477544,28.009664823465247,13.990622520446777
37.195983345166184,26.79509061033227,13.216880798339844
36.99129703768094,26.96807996865712,12.289206504821777
36.772387764487725,27.624568306897785,13.327298164367676
36.30672397413958,27.591806442603833,9.435734748840332
36.14979315291262,27.847115453150696,11.071757316589355
36.235485230883256,27.981214625664244,13.64003849029541
35.99358002983538,25.13778449267809,13.687530517578125
35.85063855875256,25.117161920973288,13.272773742675781
34.951529820080594,25.062453500428973,12.8981294631958
35.208725241090136,25.55018811340199,13.9583740234375
35.39929602535075,25.52744601584367,12.16003131866455
34.86077837201402,25.578900080034668,12.662636756896973
36.59798290314441,25.350888306291992,12.37939453125
37.07888832479164,25.789821237613662,12.871770858764648
37.097692570766654,25.96280096257533,12.366852760314941
37.025587348841725,26.14085998334688,12.860708236694336
37.00494020819301,26.154325144736898,12.98784351348877
35.65408487608325,25.480468287707833,12.860600471496582
35.99111008504299,25.78934619516697,13.821903228759766
36.38901571794733,25.900634364173303,12.053157806396484
36.28544442765434,25.931389572726655,13.710570335388184
36.3717574190089,26.023002208273155,11.520401000976562
35.97159124643776,25.876918021102583,13.048574447631836
36.19165862292867,25.97541126040853,10.779685020446777
35.87063251781934,26.387842625908437,9.65341567993164
36.54014349456825,26.13515639186769,13.106836318969727
36.84026798915724,26.22995490136907,13.280284881591797
36.41080214000735,26.278846676909293,12.355985641479492
36.457198975461516,26.567996908380827,10.377361297607422
36.30663686569844,26.786142608817986,12.808984756469727
36.311675513327145,26.793527963877644,8.625232696533203
36.46490958121532,26.872905408207803,13.210808753967285
34.29346254528094,25.53600556329207,13.448887825012207
34.47320791165368,25.634966505568343,11.589908599853516
34.80424009737511,25.694636917152362,13.068869590759277
34.788447791087144,26.07537301925829,11.611812591552734
34.08027842062009,25.743208466375386,10.987262725830078
34.13184455038374,26.010712286545207,10.033507347106934
34.37218386026153,26.03905909638776,10.857996940612793
34.61473140306778,26.309102456065887,13.350055694580078
34.20218486630448,26.485553253730586,13.555540084838867
33.99913931019121,26.70343909571899,13.356409072875977
34.06231538369398,26.795009979658406,13.266664505004883
34.021245442808045,26.935562818901406,12.940762519836426
35.04215219250355,26.060474839264224,12.523794174194336
35.254260932300966,26.200522893397686,13.444944381713867
35.46213616669661,26.89989876946971,13.282455444335938
34.96452205893055,26.588500109456056,13.322993278503418
34.807056736556184,26.773598997259803,13.68439769744873
34.87653588775175,26.903155937432995,13.885387420654297
35.70217474300914,26.95205015023742,13.006937026977539
35.76896525910219,27.013971353606617,13.87498950958252
36.34404743416212,27.091756832317998,12.061607360839844
34.43540597412185,26.79115072017859,13.871479988098145
34.51229391955582,26.850470235172676,12.429240226745605
34.61080102703166,26.850136505555053,11.760554313659668
34.747556497800275,26.92105926781652,11.641402244567871
34.642678913222525,26.991094005888527,12.597707748413086
34.80940096334236,26.994823907518608,12.58802604675293
34.85620944434872,27.123763435640214,13.627307891845703
34.52481732527588,27.343358000297,13.760592460632324
34.111777246730036,26.960595917029238,13.960713386535645
33.976882466222534,27.112254996221214,11.013304710388184
33.93482653942708,27.267058010171183,13.263702392578125
34.041017342141714,27.42323960151677,13.412637710571289
34.68459993942666,27.599613378149026,9.519380569458008
34.46290050496912,27.633054225539606,11.746686935424805
35.08507885880189,27.42255546901219,11.129935264587402
35.384872537003226,27.684068242166784,13.775673866271973
35.50827862321303,27.76448828360501,13.940784454345703
35.68719778202778,27.810524075177156,12.50859546661377
35.74014024386876,27.986811674283267,12.682849884033203
35.15389808032734,28.08526066646675,12.448578834533691
36.942669098198095,26.943095652554856,11.176690101623535
36.54058447805097,27.39256884601628,12.590913772583008
36.328704322624034,27.683741172409285,7.441652297973633
36.61491974547558,27.669178626019427,11.608187675476074
36.166812065159114,27.659528439758585,7.093027114868164
36.4170324722202,27.893450107604377,12.442682266235352
36.479441316786136,27.903428841761297,13.94638729095459
36.00662999348663,27.902431929484482,12.618685722351074
35.787180297447,25.01914815526809,13.475702285766602
34.684287579896946,25.173517291847016,13.638768196105957
34.611484179132674,25.312550560391372,13.785113334655762
34.57736528466721,25.382434985965514,13.034956932067871
36.574563947873806,25.418912107811927,12.828693389892578
37.056052287745786,25.815697416335688,13.331916809082031
37.04687119399007,25.993753322791882,10.56093692779541
36.77069084406075,26.084887074611245,13.99996566772461
36.90282742140194,26.178316714396164,12.84971809387207
35.79604646400956,25.843811898884812,10.148054122924805
36.22125650000989,25.825841069860278,13.959799766540527
36.1406259793763,25.845978631319397,13.007378578186035
36.467326400487416,25.992686079756673,13.774606704711914
36.046679087038456,25.862475737760526,13.60965347290039
36.01207941670227,25.945067904973797,11.749547004699707
35.588990183627175,25.825285985162648,13.686971664428711
35.73001328260449,25.937363209793222,11.940445899963379
35.281917146983446,26.02291670937073,12.248885154724121
35.798814959634555,26.006032413242753,13.861871719360352
36.28980673659427,26.280605074648445,12.725726127624512
36.80315775115739,26.558465480215915,12.64025592803955
36.786258153681466,26.603871326746425,12.311163902282715
36.50928091656923,27.067144965052446,13.610158920288086
34.40054175284582,25.698624364944198,13.800207138061523
34.30071263612097,26.084952090534593,9.321968078613281
34.31923132967511,26.283432388070352,10.62116813659668
34.23958001191039,26.39420084984801,12.875039100646973
33.817940574759426,26.557365613070463,11.987244606018066
